seq_id,muni_id,municipal,geoid,logrecno,acs_year,hh,hh_me,hh_0c,hh_0cme,hh_car,hh_carme,hh_1c,hh_1cme,hh_2c,hh_2cme,hh_3c,hh_3cme,hh_4oc,hh_4ocme,hh1,hh1_me,hh1_0c,hh1_0cme,hh1_car,hh1_carme,hh1_1c,hh1_1cme,hh1_2c,hh1_2cme,hh1_3c,hh1_3cme,hh1_4oc,hh1_4ocme,hh2,hh2_me,hh2_0c,hh2_0cme,hh2_car,hh2_carme,hh2_1c,hh2_1cme,hh2_2c,hh2_2cme,hh2_3c,hh2_3cme,hh2_4oc,hh2_4ocme,hh3,hh3_me,hh3_0c,hh3_0cme,hh3_car,hh3_carme,hh3_1c,hh3_1cme,hh3_2c,hh3_2cme,hh3_3c,hh3_3cme,hh3_4oc,hh3_4ocme,hh4,hh4_me,hh4_0c,hh4_0cme,hh4_car,hh4_carme,hh4_1c,hh4_1cme,hh4_2c,hh4_2cme,hh4_3c,hh4_3cme,hh4_4oc,hh4_4ocme,hh_0c_p,hh_0cmep,hh_car_p,hh_carmep,hh_1c_p,hh_1cmep,hh_2c_p,hh_2cmep,hh_3c_p,hh_3cmep,hh_4oc_p,hh_4ocmep,hh1_p,hh1_mep,hh1_0c_p,hh1_0cmep,hh1_car_p,hh1_carmep,hh1_1c_p,hh1_1cmep,hh1_2c_p,hh1_2cmep,hh1_3c_p,hh1_3cmep,hh1_4oc_p,hh1_4ocmep,hh2_p,hh2_mep,hh2_0c_p,hh2_0cmep,hh2_car_p,hh2_carmep,hh2_1c_p,hh2_1cmep,hh2_2c_p,hh2_2cmep,hh2_3c_p,hh2_3cmep,hh2_4oc_p,hh2_4ocmep,hh3_p,hh3_mep,hh3_0c_p,hh3_0cmep,hh3_car_p,hh3_carmep,hh3_1c_p,hh3_1cmep,hh3_2c_p,hh3_2cmep,hh3_3c_p,hh3_3cmep,hh3_4oc_p,hh3_4ocmep,hh4_p,hh4_mep,hh4_0c_p,hh4_0cmep,hh4_car_p,hh4_carmep,hh4_1c_p,hh4_1cmep,hh4_2c_p,hh4_2cmep,hh4_3c_p,hh4_3cmep,hh4_4oc_p,hh4_4ocmep
6205,135,Holland,06000US2501330665,172,2019-23,1164,101.00000000000000,31,38.00000000000000,1133,154.569999999999993,311,84.00000000000000,626,116.00000000000000,111,44.00000000000000,85,38.00000000000000,375,126.00000000000000,31,38.00000000000000,344,130.939999999999998,175,72.00000000000000,162,108.00000000000000,7,10.000000000000000,0,14.000000000000000,457,90.00000000000000,0,14.00000000000000,457,89.879999999999995,82,41.00000000000000,311,74.00000000000000,56,29.00000000000000,8,9.000000000000000,112,40.00000000000000,0,14.000000000000000,112,41.920000000000002,15,12.000000000000000,54,28.00000000000000,8,10.000000000000000,35,27.00000000000000,220,50.00000000000000,0,14.000000000000000,220,78.060000000000002,39,42.000000000000000,99,52.00000000000000,40,29.00000000000000,42,28.00000000000000,2.66000000000000014,3.25999999999999979,97.340000000000003,10.25000000000000000,26.719999999999999,6.83000000000000007,53.780000000000001,8.81000000000000050,9.5399999999999991,3.68999999999999995,7.29999999999999982,3.20000000000000018,32.2199999999999989,10.46000000000000085,8.2699999999999996,9.75000000000000000,91.730000000000004,16.41000000000000014,46.670000000000002,11.08000000000000007,43.20000000000000284,24.87000000000000099,1.87000000000000011,2.58999999999999986,0.00000000000000000,3.729999999999999982,39.259999999999998,6.94000000000000039,0.00000000000000000,3.06000000000000005,100.000000000000000,27.82999999999999829,17.9400000000000013,8.25000000000000000,68.049999999999997,9.08999999999999986,12.25000000000000000,5.87000000000000011,1.750000000000000000,1.93999999999999995,9.6199999999999992,3.33000000000000007,0.00000000000000000,12.50000000000000000,100.000000000000000,11.19999999999999929,13.39000000000000057,9.58999999999999986,48.2100000000000009,18.1200000000000010,7.1399999999999997,8.56000000000000050,31.25000000000000000,21.37000000000000099,18.8999999999999986,3.97000000000000020,0.000000000000000000,6.36000000000000032,100.000000000000000,27.25000000000000000,17.73000000000000043,18.66000000000000014,45.0000000000000000,21.30999999999999872,18.1799999999999997,12.51999999999999957,19.0899999999999999,11.96000000000000085
6222,152,Lenox,06000US2500334970,56,2019-23,2277,179.00000000000000,215,105.00000000000000,2062,296.459999999999980,873,197.00000000000000,965,192.00000000000000,141,73.00000000000000,83,83.00000000000000,760,215.00000000000000,201,99.00000000000000,559,168.270000000000010,540,163.00000000000000,19,32.00000000000000,0,19.000000000000000,0,19.000000000000000,1001,195.00000000000000,14,24.00000000000000,987,253.479999999999990,333,172.00000000000000,563,174.00000000000000,69,55.00000000000000,22,37.000000000000000,275,128.00000000000000,0,19.000000000000000,275,146.550000000000011,0,19.000000000000000,191,124.00000000000000,23,29.000000000000000,61,70.00000000000000,241,99.00000000000000,0,19.000000000000000,241,115.549999999999997,0,19.000000000000000,192,98.00000000000000,49,55.00000000000000,0,19.00000000000000,9.43999999999999950,4.54999999999999982,90.560000000000002,10.90000000000000036,38.340000000000003,8.10999999999999943,42.380000000000003,7.75000000000000000,6.1900000000000004,3.16999999999999993,3.64999999999999991,3.62999999999999989,33.3800000000000026,9.07000000000000028,26.4499999999999993,10.66000000000000014,73.549999999999997,7.57000000000000028,71.049999999999997,7.48000000000000043,2.50000000000000000,4.15000000000000036,0.00000000000000000,2.50000000000000000,0.00000000000000000,2.500000000000000000,43.960000000000001,7.83999999999999986,1.39999999999999991,2.37999999999999989,98.599999999999994,16.50000000000000000,33.2700000000000031,15.91000000000000014,56.240000000000002,13.49000000000000021,6.88999999999999968,5.33000000000000007,2.200000000000000178,3.66999999999999993,12.0800000000000001,5.54000000000000004,0.00000000000000000,6.91000000000000014,100.000000000000000,25.94999999999999929,0.00000000000000000,6.91000000000000014,69.4500000000000028,31.4299999999999997,8.3599999999999994,9.80000000000000071,22.17999999999999972,23.26999999999999957,10.5800000000000001,4.26999999999999957,0.000000000000000000,7.87999999999999989,100.000000000000000,24.73000000000000043,0.00000000000000000,7.87999999999999989,79.6700000000000017,24.14000000000000057,20.3299999999999983,21.23999999999999844,0.0000000000000000,7.87999999999999989
6265,195,Mount Washington,06000US2500343300,58,2019-23,85,22.00000000000000,3,4.00000000000000,82,27.239999999999998,25,11.00000000000000,51,20.00000000000000,6,5.00000000000000,0,14.00000000000000,23,13.00000000000000,0,14.00000000000000,23,24.020000000000000,15,8.00000000000000,8,11.00000000000000,0,14.000000000000000,0,14.000000000000000,39,17.00000000000000,3,4.00000000000000,36,21.559999999999999,10,8.00000000000000,25,14.00000000000000,1,3.00000000000000,0,14.000000000000000,12,8.00000000000000,0,14.000000000000000,12,21.210000000000001,0,14.000000000000000,10,7.00000000000000,2,3.000000000000000,0,14.00000000000000,11,7.00000000000000,0,14.000000000000000,11,21.070000000000000,0,14.000000000000000,8,6.00000000000000,3,4.00000000000000,0,14.00000000000000,3.52999999999999980,4.62000000000000011,96.469999999999999,20.08999999999999986,29.410000000000000,10.47000000000000064,60.000000000000000,17.67999999999999972,7.0599999999999996,5.58999999999999986,0.00000000000000000,16.46999999999999886,27.0599999999999987,13.59999999999999964,0.0000000000000000,60.86999999999999744,100.000000000000000,87.81999999999999318,65.219999999999999,50.67999999999999972,34.78000000000000114,43.60000000000000142,0.00000000000000000,60.86999999999999744,0.00000000000000000,60.869999999999997442,45.880000000000003,16.08999999999999986,7.69000000000000039,9.68999999999999950,92.310000000000002,37.90999999999999659,25.6400000000000006,17.19999999999999929,64.099999999999994,22.53999999999999915,2.56000000000000005,7.61000000000000032,0.000000000000000000,35.89999999999999858,14.1199999999999992,8.66999999999999993,0.00000000000000000,116.67000000000000171,100.000000000000000,163.69999999999998863,0.00000000000000000,116.67000000000000171,83.3299999999999983,17.7899999999999991,16.6700000000000017,22.39999999999999858,0.00000000000000000,116.67000000000000171,12.9399999999999995,7.51999999999999957,0.000000000000000000,127.26999999999999602,100.000000000000000,180.66999999999998749,0.00000000000000000,127.26999999999999602,72.7300000000000040,28.87000000000000099,27.2699999999999996,31.94999999999999929,0.0000000000000000,127.26999999999999602
6097,27,Berkley,06000US2500505280,78,2019-23,2297,171.00000000000000,0,19.00000000000000,2297,382.129999999999995,458,208.00000000000000,1011,223.00000000000000,288,133.00000000000000,540,188.00000000000000,296,148.00000000000000,0,19.00000000000000,296,157.870000000000005,160,89.00000000000000,129,128.00000000000000,7,16.000000000000000,0,19.000000000000000,741,229.00000000000000,0,19.00000000000000,741,237.259999999999991,227,168.00000000000000,400,151.00000000000000,78,63.00000000000000,36,36.000000000000000,606,219.00000000000000,0,19.000000000000000,606,217.569999999999993,63,76.000000000000000,218,133.00000000000000,127,88.000000000000000,198,127.00000000000000,654,141.00000000000000,0,19.000000000000000,654,210.409999999999997,8,19.000000000000000,264,114.00000000000000,76,55.00000000000000,306,167.00000000000000,0.00000000000000000,0.82999999999999996,100.000000000000000,14.88000000000000078,19.940000000000001,8.92999999999999972,44.009999999999998,9.14000000000000057,12.5399999999999991,5.70999999999999996,23.51000000000000156,8.00000000000000000,12.8900000000000006,6.37000000000000011,0.0000000000000000,6.41999999999999993,100.000000000000000,18.55999999999999872,54.049999999999997,13.17999999999999972,43.57999999999999829,37.35000000000000142,2.35999999999999988,5.26999999999999957,0.00000000000000000,6.419999999999999929,32.259999999999998,9.67999999999999972,0.00000000000000000,2.56000000000000005,100.000000000000000,8.38000000000000078,30.6299999999999990,20.60000000000000142,53.979999999999997,11.69999999999999929,10.52999999999999936,7.86000000000000032,4.860000000000000320,4.62000000000000011,26.3799999999999990,9.33000000000000007,0.00000000000000000,3.14000000000000012,100.000000000000000,50.93999999999999773,10.40000000000000036,11.97000000000000064,35.9699999999999989,17.6799999999999997,20.9600000000000009,12.39000000000000057,32.67000000000000171,17.30999999999999872,28.4699999999999989,5.75999999999999979,0.000000000000000000,2.91000000000000014,100.000000000000000,23.87999999999999901,1.21999999999999997,2.89000000000000012,40.3699999999999974,15.09999999999999964,11.6199999999999992,8.02999999999999936,46.7899999999999991,23.46000000000000085
6132,62,Chilmark,06000US2500713800,97,2019-23,556,140.00000000000000,0,14.00000000000000,556,119.299999999999997,156,68.00000000000000,278,82.00000000000000,86,47.00000000000000,36,26.00000000000000,97,43.00000000000000,0,14.00000000000000,97,44.189999999999998,69,34.00000000000000,25,24.00000000000000,3,5.000000000000000,0,14.000000000000000,280,94.00000000000000,0,14.00000000000000,280,83.450000000000003,67,49.00000000000000,184,65.00000000000000,23,17.00000000000000,6,7.000000000000000,89,42.00000000000000,0,14.000000000000000,89,42.649999999999999,20,20.000000000000000,25,23.00000000000000,28,23.000000000000000,16,19.00000000000000,90,45.00000000000000,0,14.000000000000000,90,49.200000000000003,0,14.000000000000000,44,34.00000000000000,32,30.00000000000000,14,13.00000000000000,0.00000000000000000,2.52000000000000002,100.000000000000000,33.07999999999999829,28.059999999999999,9.98000000000000043,50.000000000000000,7.67999999999999972,15.4700000000000006,7.50000000000000000,6.46999999999999975,4.37999999999999989,17.4499999999999993,6.37000000000000011,0.0000000000000000,14.42999999999999972,100.000000000000000,10.50000000000000000,71.129999999999995,15.30000000000000071,25.76999999999999957,21.94999999999999929,3.08999999999999986,4.96999999999999975,0.00000000000000000,14.429999999999999716,50.359999999999999,11.17999999999999972,0.00000000000000000,5.00000000000000000,100.000000000000000,44.89000000000000057,23.9299999999999997,15.55000000000000071,65.709999999999994,7.23000000000000043,8.21000000000000085,5.41000000000000014,2.140000000000000124,2.39000000000000012,16.0100000000000016,6.38999999999999968,0.00000000000000000,15.73000000000000043,100.000000000000000,8.33000000000000007,22.46999999999999886,19.80999999999999872,28.0899999999999999,22.1799999999999997,31.4600000000000009,21.14999999999999858,17.98000000000000043,19.58999999999999986,16.1900000000000013,6.99000000000000021,0.000000000000000000,15.56000000000000050,100.000000000000000,22.10000000000000142,0.00000000000000000,15.56000000000000050,48.8900000000000006,28.80000000000000071,35.5600000000000023,28.19999999999999929,15.5600000000000005,12.16999999999999993
6139,69,Cummington,06000US2501516040,190,2019-23,400,64.00000000000000,11,8.00000000000000,389,71.819999999999993,144,58.00000000000000,171,37.00000000000000,46,16.00000000000000,28,13.00000000000000,124,42.00000000000000,11,8.00000000000000,113,41.500000000000000,92,40.00000000000000,13,9.00000000000000,5,5.000000000000000,3,4.000000000000000,164,38.00000000000000,0,14.00000000000000,164,48.240000000000002,47,39.00000000000000,101,23.00000000000000,16,9.00000000000000,0,14.000000000000000,48,15.00000000000000,0,14.000000000000000,48,23.280000000000001,0,14.000000000000000,14,9.00000000000000,20,12.000000000000000,14,11.00000000000000,64,33.00000000000000,0,14.000000000000000,64,33.119999999999997,5,6.000000000000000,43,31.00000000000000,5,6.00000000000000,11,8.00000000000000,2.75000000000000000,1.94999999999999996,97.250000000000000,8.96000000000000085,36.000000000000000,13.31000000000000050,42.750000000000000,6.23000000000000043,11.5000000000000000,3.54999999999999982,7.00000000000000000,3.04999999999999982,31.0000000000000000,9.25000000000000000,8.8699999999999992,5.70999999999999996,91.129999999999995,12.93999999999999950,74.189999999999998,20.23000000000000043,10.48000000000000043,6.33000000000000007,4.03000000000000025,3.79000000000000004,2.41999999999999993,3.120000000000000107,41.000000000000000,6.87000000000000011,0.00000000000000000,8.53999999999999915,100.000000000000000,18.12000000000000099,28.6600000000000001,22.82999999999999829,61.590000000000003,20.01000000000000156,9.75999999999999979,5.00000000000000000,0.000000000000000000,8.53999999999999915,12.0000000000000000,3.22000000000000020,0.00000000000000000,29.17000000000000171,100.000000000000000,37.09000000000000341,0.00000000000000000,29.17000000000000171,29.1700000000000017,16.3900000000000006,41.6700000000000017,21.33999999999999986,29.17000000000000171,21.03000000000000114,16.0000000000000000,7.83999999999999986,0.000000000000000000,21.87999999999999901,100.000000000000000,4.40000000000000036,7.80999999999999961,8.47000000000000064,67.1899999999999977,33.85000000000000142,7.8099999999999996,8.47000000000000064,17.1900000000000013,8.82000000000000028
6140,70,Dalton,06000US2500316180,48,2019-23,2831,249.00000000000000,132,117.00000000000000,2699,384.269999999999982,1277,305.00000000000000,1012,185.00000000000000,379,139.00000000000000,31,33.00000000000000,975,292.00000000000000,132,117.00000000000000,843,284.410000000000025,750,275.00000000000000,52,51.00000000000000,41,48.000000000000000,0,19.000000000000000,1015,183.00000000000000,0,19.00000000000000,1015,201.680000000000007,312,111.00000000000000,619,155.00000000000000,84,63.00000000000000,0,19.000000000000000,361,147.00000000000000,0,19.000000000000000,361,154.020000000000010,123,91.000000000000000,121,98.00000000000000,117,74.000000000000000,0,19.00000000000000,480,119.00000000000000,0,19.000000000000000,480,156.330000000000013,92,75.000000000000000,220,75.00000000000000,137,110.00000000000000,31,33.00000000000000,4.66000000000000014,4.11000000000000032,95.340000000000003,10.66999999999999993,45.109999999999999,10.01999999999999957,35.750000000000000,5.73000000000000043,13.3900000000000006,4.76999999999999957,1.10000000000000009,1.15999999999999992,34.4399999999999977,9.85999999999999943,13.5399999999999991,11.28999999999999915,86.459999999999994,13.42999999999999972,76.920000000000002,16.26999999999999957,5.33000000000000007,4.98000000000000043,4.20999999999999996,4.75999999999999979,0.00000000000000000,1.949999999999999956,35.850000000000001,5.63999999999999968,0.00000000000000000,1.87000000000000011,100.000000000000000,8.34999999999999964,30.7399999999999984,9.42999999999999972,60.990000000000002,10.59999999999999964,8.27999999999999936,6.01999999999999957,0.000000000000000000,1.87000000000000011,12.7500000000000000,5.07000000000000028,0.00000000000000000,5.25999999999999979,100.000000000000000,12.73000000000000043,34.07000000000000028,21.05000000000000071,33.5200000000000031,23.4699999999999989,32.4099999999999966,15.68999999999999950,0.00000000000000000,5.25999999999999979,16.9600000000000009,3.93000000000000016,0.000000000000000000,3.95999999999999996,100.000000000000000,21.12000000000000099,19.17000000000000171,14.88000000000000078,45.8299999999999983,10.73000000000000043,28.5399999999999991,21.80000000000000071,6.4600000000000000,6.69000000000000039
6168,98,Florida,06000US2500324120,50,2019-23,315,41.00000000000000,6,5.00000000000000,309,48.140000000000001,81,26.00000000000000,149,26.00000000000000,48,26.00000000000000,31,17.00000000000000,57,20.00000000000000,6,5.00000000000000,51,24.100000000000001,42,18.00000000000000,5,6.00000000000000,0,14.000000000000000,4,5.000000000000000,148,30.00000000000000,0,14.00000000000000,148,31.920000000000002,31,15.00000000000000,85,24.00000000000000,24,13.00000000000000,8,7.000000000000000,68,24.00000000000000,0,14.000000000000000,68,24.100000000000001,5,6.000000000000000,38,16.00000000000000,6,8.000000000000000,19,15.00000000000000,42,24.00000000000000,0,14.000000000000000,42,26.780000000000001,3,4.000000000000000,21,12.00000000000000,18,19.00000000000000,0,14.00000000000000,1.89999999999999991,1.57000000000000006,98.099999999999994,8.40000000000000036,25.710000000000001,7.54000000000000004,47.299999999999997,5.50000000000000000,15.2400000000000002,8.00999999999999979,9.83999999999999986,5.24000000000000021,18.1000000000000014,5.90000000000000036,10.5299999999999994,7.95999999999999996,89.469999999999999,28.32000000000000028,73.680000000000007,18.12999999999999901,8.76999999999999957,10.07000000000000028,0.00000000000000000,24.55999999999999872,7.01999999999999957,8.419999999999999929,46.979999999999997,7.29999999999999982,0.00000000000000000,9.46000000000000085,100.000000000000000,7.37000000000000011,20.9499999999999993,9.19999999999999929,57.430000000000000,11.28999999999999915,16.21999999999999886,8.15000000000000036,5.410000000000000142,4.59999999999999964,21.5899999999999999,7.08000000000000007,0.00000000000000000,20.58999999999999986,100.000000000000000,3.22999999999999998,7.34999999999999964,8.42999999999999972,55.8800000000000026,12.8300000000000001,8.8200000000000003,11.34999999999999964,27.94000000000000128,19.73000000000000043,13.3300000000000001,7.41999999999999993,0.000000000000000000,33.32999999999999829,100.000000000000000,28.28999999999999915,7.13999999999999968,8.59999999999999964,50.0000000000000000,0.00000000000000000,42.8599999999999994,38.03999999999999915,0.0000000000000000,33.32999999999999829
6074,4,Adams,06000US2500300555,43,2019-23,4081,193.00000000000000,602,169.00000000000000,3479,315.019999999999982,1611,224.00000000000000,1316,192.00000000000000,445,94.00000000000000,107,58.00000000000000,1814,245.00000000000000,431,141.00000000000000,1383,243.530000000000001,1128,220.00000000000000,211,98.00000000000000,27,26.000000000000000,17,25.000000000000000,1362,205.00000000000000,108,97.00000000000000,1254,189.310000000000002,265,87.00000000000000,795,146.00000000000000,166,77.00000000000000,28,32.000000000000000,489,115.00000000000000,46,50.000000000000000,443,119.000000000000000,94,58.000000000000000,115,54.00000000000000,191,82.000000000000000,43,34.00000000000000,416,100.00000000000000,17,24.000000000000000,399,123.269999999999996,124,73.000000000000000,195,85.00000000000000,61,41.00000000000000,19,31.00000000000000,14.75000000000000000,4.08000000000000007,85.250000000000000,6.58000000000000007,39.479999999999997,5.16000000000000014,32.250000000000000,4.45000000000000018,10.9000000000000004,2.24000000000000021,2.62000000000000011,1.41999999999999993,44.4500000000000028,5.62000000000000011,23.7600000000000016,7.08000000000000007,76.239999999999995,8.60999999999999943,62.180000000000000,8.75000000000000000,11.63000000000000078,5.16999999999999993,1.48999999999999999,1.41999999999999993,0.93999999999999995,1.370000000000000107,33.369999999999997,4.76999999999999957,7.92999999999999972,7.01999999999999957,92.069999999999993,1.07000000000000006,19.4600000000000009,5.67999999999999972,58.369999999999997,6.13999999999999968,12.18999999999999950,5.34999999999999964,2.060000000000000053,2.33000000000000007,11.9800000000000004,2.75999999999999979,9.41000000000000014,9.98000000000000043,90.590000000000003,11.75999999999999979,19.21999999999999886,10.97000000000000064,23.5199999999999996,9.5600000000000005,39.0600000000000023,14.02999999999999936,8.78999999999999915,6.63999999999999968,10.1899999999999995,2.39999999999999991,4.089999999999999858,5.67999999999999972,95.909999999999997,18.60999999999999943,29.80999999999999872,16.01999999999999957,46.8800000000000026,17.03999999999999915,14.6600000000000001,9.19999999999999929,4.5700000000000003,7.37000000000000011
6075,5,Agawam,06000US2501300840,164,2019-23,11792,369.00000000000000,1042,326.00000000000000,10750,752.080000000000041,3825,430.00000000000000,4586,464.00000000000000,1442,295.00000000000000,897,280.00000000000000,3655,468.00000000000000,840,314.00000000000000,2815,371.490000000000009,2561,357.00000000000000,231,98.00000000000000,15,28.000000000000000,8,13.000000000000000,4369,525.00000000000000,102,88.00000000000000,4267,512.549999999999955,1002,268.00000000000000,2786,408.00000000000000,410,143.00000000000000,69,63.000000000000000,1287,244.00000000000000,38,43.000000000000000,1249,245.500000000000000,184,98.000000000000000,555,180.00000000000000,433,123.000000000000000,77,56.00000000000000,2481,266.00000000000000,62,66.000000000000000,2419,391.269999999999982,78,63.000000000000000,1014,177.00000000000000,584,208.00000000000000,743,273.00000000000000,8.83999999999999986,2.75000000000000000,91.159999999999997,5.70000000000000018,32.439999999999998,3.50000000000000000,38.890000000000001,3.74000000000000021,12.2300000000000004,2.47000000000000020,7.61000000000000032,2.35999999999999988,31.0000000000000000,3.85000000000000009,22.9800000000000004,8.07000000000000028,77.019999999999996,2.45999999999999996,70.069999999999993,3.85999999999999988,6.32000000000000028,2.56000000000000005,0.40999999999999998,0.76000000000000001,0.22000000000000000,0.349999999999999978,37.049999999999997,4.29999999999999982,2.33000000000000007,1.98999999999999999,97.670000000000002,16.58999999999999986,22.9299999999999997,5.48000000000000043,63.770000000000003,5.33999999999999986,9.38000000000000078,3.06999999999999984,1.580000000000000071,1.42999999999999994,10.9100000000000001,2.04000000000000004,2.95000000000000018,3.29000000000000004,97.049999999999997,5.03000000000000025,14.30000000000000071,7.12000000000000011,43.1199999999999974,11.3499999999999996,33.6400000000000006,7.12000000000000011,5.98000000000000043,4.20000000000000018,21.0399999999999991,2.16000000000000014,2.500000000000000000,2.64999999999999991,97.500000000000000,11.81000000000000050,3.14000000000000012,2.52000000000000002,40.8699999999999974,5.62999999999999989,23.5399999999999991,7.99000000000000021,29.9499999999999993,10.51999999999999957
